from;to;date_posix;length
PE-00566;PE-00588;2020-05-06 07:10:20;340
PE-00566;PE-00588;2020-05-06 10:32:10;20
PE-00566;PE-00588;2020-05-06 10:35:00;100
PE-00566;PE-00591;2020-05-06 08:39:00;90
PE-00566;PE-00605;2020-05-06 08:10:50;120
PE-00566;PA-00376;2020-05-06 07:53:30;90
PE-00566;PA-00376;2020-05-06 09:03:30;550
PE-00566;PA-00376;2020-05-06 10:16:30;830
PE-00566;PE-00610;2020-05-06 09:42:30;90
PE-00566;PE-00617;2020-05-06 08:30:00;80
PE-00566;PE-00631;2020-05-06 09:22:10;410
PE-00566;PE-00631;2020-05-06 09:30:10;190
PE-00567;PE-00568;2020-05-06 08:26:50;110
PE-00567;PE-00568;2020-05-06 08:36:10;20
PE-00567;PE-00569;2020-05-06 06:45:20;390
PE-00567;PE-00569;2020-05-06 06:53:40;1010
PE-00567;PE-00569;2020-05-06 07:22:40;270
PE-00567;PE-00569;2020-05-06 07:38:40;80
PE-00567;PE-00569;2020-05-06 08:46:10;580
PE-00567;PE-00569;2020-05-06 09:02:40;40
PE-00567;PE-00569;2020-05-06 09:21:00;160
PE-00567;PE-00569;2020-05-06 09:26:00;190
PE-00567;PE-00569;2020-05-06 10:14:20;300
PE-00567;PE-00569;2020-05-06 10:34:20;1510
PE-00567;PE-00569;2020-05-07 06:05:10;720
PE-00567;PE-00569;2020-05-07 06:53:40;130
PE-00567;PE-00569;2020-05-07 06:59:30;30
PE-00567;PE-00569;2020-05-07 07:04:10;420
PE-00567;PE-00569;2020-05-07 08:22:20;30
PE-00567;PE-00570;2020-05-06 08:26:50;300
PE-00567;PE-00571;2020-05-06 08:26:50;270
PE-00567;PE-00571;2020-05-06 09:15:20;30
PE-00567;PE-00573;2020-05-06 07:10:00;10
PE-00567;PE-00573;2020-05-06 07:42:00;80
PE-00567;PE-00573;2020-05-06 07:51:30;70
PE-00567;PE-00573;2020-05-06 08:09:30;430
PE-00567;PE-00573;2020-05-06 08:23:00;80
PE-00567;PE-00573;2020-05-06 10:31:40;150
PE-00567;PE-00573;2020-05-06 11:30:00;180
PE-00567;PE-00574;2020-05-06 07:23:10;30
PE-00567;PE-00574;2020-05-06 07:26:30;510
PE-00567;PE-00574;2020-05-06 07:42:10;70
PE-00567;PE-00574;2020-05-06 08:01:50;200
PE-00567;PE-00574;2020-05-07 09:30:50;30
PE-00567;PE-00575;2020-05-06 06:02:10;190
PE-00567;PE-00576;2020-05-06 10:10:50;80
PE-00567;PE-00576;2020-05-07 06:03:50;90
PE-00567;PE-00580;2020-05-06 08:22:40;40
PE-00567;PE-00580;2020-05-06 10:02:40;100
PE-00567;PE-00580;2020-05-06 10:25:30;260
PE-00567;PE-00580;2020-05-06 10:32:00;220
PE-00567;PE-00580;2020-05-06 11:10:00;90
PE-00567;PE-00581;2020-05-06 10:02:40;100
PE-00567;PE-00581;2020-05-06 10:25:20;30
PE-00567;PE-00582;2020-05-06 08:37:40;270
PE-00567;PE-00582;2020-05-06 10:06:20;30
PE-00567;PE-00582;2020-05-07 07:19:40;260
PE-00567;PE-00582;2020-05-07 07:25:00;110
PE-00567;PE-00583;2020-05-06 09:32:10;280
PE-00567;PE-00583;2020-05-07 07:15:30;60
PE-00567;PE-00583;2020-05-07 08:27:40;650
PE-00567;PE-00583;2020-05-07 08:40:20;680
PE-00567;PE-00583;2020-05-07 08:58:20;610
PE-00567;PE-00584;2020-05-06 07:09:40;20
PE-00567;PE-00584;2020-05-06 08:53:40;290
PE-00567;PE-00584;2020-05-06 10:00:10;260
PE-00567;PE-00584;2020-05-06 10:13:50;20
PE-00567;PE-00584;2020-05-06 10:19:00;20
PE-00567;PE-00584;2020-05-06 10:24:00;340
PE-00567;PE-00587;2020-05-06 07:22:20;280
PE-00567;PE-00587;2020-05-06 07:34:20;20
PE-00567;PE-00587;2020-05-06 07:37:20;10
PE-00567;PE-00587;2020-05-06 07:56:00;930
PE-00567;PE-00587;2020-05-06 08:16:00;140
PE-00567;PE-00587;2020-05-06 09:56:10;90
PE-00567;PE-00588;2020-05-06 07:40:30;50
PE-00567;PE-00588;2020-05-06 08:45:00;300
PE-00567;PE-00588;2020-05-06 10:05:00;40
PE-00567;PE-00588;2020-05-07 06:52:00;80
PE-00567;PE-00588;2020-05-07 07:00:50;20
PE-00567;PE-00592;2020-05-07 08:21:40;20
PE-00567;PE-00594;2020-05-06 07:40:00;30
PE-00567;PE-00596;2020-05-06 08:34:10;30
PE-00567;PE-00596;2020-05-07 07:19:40;440
PE-00567;PE-00596;2020-05-07 09:09:20;40
PE-00567;PE-00597;2020-05-06 08:31:30;640
PE-00567;PA-00374;2020-05-06 07:20:20;130
PE-00567;PA-00374;2020-05-06 07:31:30;240
PE-00567;PA-00374;2020-05-06 07:51:40;1190
PE-00567;PA-00374;2020-05-06 11:17:40;160
PE-00567;PE-00605;2020-05-06 10:15:40;80
PE-00567;PE-00605;2020-05-07 09:38:50;10
PE-00567;PA-00375;2020-05-06 08:59:50;60
PE-00567;PA-00375;2020-05-06 10:00:30;240
PE-00567;PA-00375;2020-05-06 10:22:30;430
PE-00567;PE-00610;2020-05-06 09:45:50;450
PE-00567;PE-00610;2020-05-07 07:56:00;570
PE-00567;PE-00610;2020-05-07 08:58:20;630
PE-00567;PE-00610;2020-05-07 09:10:20;340
PE-00567;PE-00612;2020-05-06 09:17:00;130
PE-00567;PE-00614;2020-05-06 10:09:00;80
PE-00567;PE-00615;2020-05-07 08:55:00;80
PE-00567;PE-00616;2020-05-06 07:46:50;40
PE-00567;PE-00616;2020-05-06 09:16:20;10
PE-00567;PE-00616;2020-05-07 07:51:10;170
PE-00567;PE-00616;2020-05-07 09:32:20;80
PE-00567;PE-00619;2020-05-06 08:45:50;10
PE-00567;PE-00619;2020-05-06 09:00:10;130
PE-00567;PE-00621;2020-05-06 10:09:00;80
PE-00567;PE-00625;2020-05-06 08:31:20;650
PE-00567;PA-00378;2020-05-06 10:23:40;50
PE-00567;PE-00627;2020-05-06 08:45:10;40
PE-00567;PE-00628;2020-05-06 09:18:10;20
PE-00567;PE-00631;2020-05-06 08:55:10;210
PE-00567;PE-00631;2020-05-06 09:54:40;200
PE-00567;PE-00670;2020-05-07 07:00:40;50
PE-00567;PE-00670;2020-05-07 07:05:20;120
PE-00567;PE-00670;2020-05-07 08:16:00;360
PE-00567;PE-00670;2020-05-07 09:42:10;30
PE-00567;PE-00671;2020-05-07 05:41:20;300
PE-00567;PE-00671;2020-05-07 05:51:10;580
PE-00567;PE-00671;2020-05-07 06:25:00;1680
PE-00567;PE-00671;2020-05-07 07:15:50;50
PE-00567;PE-00671;2020-05-07 07:38:50;100
PE-00567;PE-00671;2020-05-07 07:45:50;420
PE-00567;PE-00671;2020-05-07 07:54:00;1690
PE-00567;PE-00671;2020-05-07 08:23:20;170
PE-00567;PE-00671;2020-05-07 08:28:20;1400
PE-00567;PE-00671;2020-05-07 08:56:30;30
PE-00567;PE-00671;2020-05-07 08:58:20;630
PE-00567;PE-00671;2020-05-07 09:10:00;1750
PE-00567;PE-00671;2020-05-07 09:42:10;30
PE-00567;PE-00673;2020-05-07 06:01:00;210
PE-00567;PE-00673;2020-05-07 06:14:50;160
PE-00567;PE-00673;2020-05-07 07:01:50;20
PE-00567;PE-00673;2020-05-07 07:08:50;90
PE-00567;PE-00673;2020-05-07 07:15:30;40
PE-00567;PE-00673;2020-05-07 07:33:20;130
PE-00567;PE-00673;2020-05-07 07:45:40;140
PE-00567;PE-00673;2020-05-07 08:26:30;60
PE-00567;PE-00673;2020-05-07 09:29:30;330
PE-00567;PE-00673;2020-05-07 09:38:40;30
PE-00567;PE-00680;2020-05-07 08:59:00;590
PE-00567;PE-00680;2020-05-07 09:10:30;50
PE-00567;PE-00697;2020-05-07 07:16:50;120
PE-00567;PE-00700;2020-05-07 07:27:00;370
PE-00567;PE-00703;2020-05-07 07:29:30;460
PE-00567;PE-00707;2020-05-07 08:26:30;90
PE-00567;PE-00707;2020-05-07 08:31:20;80
PE-00567;PE-00707;2020-05-07 08:56:00;20
PE-00567;PE-00711;2020-05-07 08:27:40;1290
PE-00567;PE-00711;2020-05-07 08:50:40;30
PE-00567;PE-00711;2020-05-07 09:03:50;30
PE-00567;PE-00711;2020-05-07 09:07:10;90
PE-00567;PE-00711;2020-05-07 09:10:00;360
PE-00568;PE-00570;2020-05-06 05:00:00;330
PE-00568;PE-00570;2020-05-06 05:11:40;320
PE-00568;PE-00570;2020-05-06 05:21:30;230
PE-00568;PE-00570;2020-05-06 05:31:20;340
PE-00568;PE-00570;2020-05-06 05:49:30;700
PE-00568;PE-00570;2020-05-06 06:02:20;850
PE-00568;PE-00570;2020-05-06 06:17:50;140
PE-00568;PE-00570;2020-05-06 06:26:40;270
PE-00568;PE-00570;2020-05-06 06:45:40;990
PE-00568;PE-00570;2020-05-06 07:10:00;100
PE-00568;PE-00570;2020-05-06 07:18:10;20
PE-00568;PE-00570;2020-05-06 07:19:40;380
PE-00568;PE-00570;2020-05-06 07:27:10;660
PE-00568;PE-00570;2020-05-06 07:50:50;20
PE-00568;PE-00570;2020-05-06 07:52:20;920
PE-00568;PE-00570;2020-05-06 08:11:30;610
PE-00568;PE-00570;2020-05-06 08:23:10;300
PE-00568;PE-00570;2020-05-06 08:33:40;800
PE-00568;PE-00570;2020-05-06 09:26:50;390
PE-00568;PE-00570;2020-05-06 09:39:40;550
PE-00568;PE-00570;2020-05-06 09:50:00;370
PE-00568;PE-00570;2020-05-06 10:10:30;550
PE-00568;PE-00570;2020-05-06 10:25:30;90
PE-00568;PE-00570;2020-05-06 10:29:00;90
PE-00568;PE-00570;2020-05-06 10:31:40;140
PE-00568;PE-00570;2020-05-06 10:35:10;1530
PE-00568;PE-00571;2020-05-06 05:00:00;1120
PE-00568;PE-00571;2020-05-06 05:50:40;50
PE-00568;PE-00571;2020-05-06 05:52:40;30
PE-00568;PE-00571;2020-05-06 07:18:20;1220
PE-00568;PE-00571;2020-05-06 07:50:50;440
PE-00568;PE-00571;2020-05-06 08:21:00;460
PE-00568;PE-00571;2020-05-06 08:33:40;660
PE-00568;PE-00571;2020-05-06 08:48:30;320
PE-00568;PE-00571;2020-05-06 09:02:40;380
PE-00568;PE-00571;2020-05-06 09:12:10;370
PE-00568;PE-00571;2020-05-06 09:25:30;140
PE-00568;PE-00571;2020-05-06 09:29:30;30
PE-00568;PE-00571;2020-05-06 09:32:10;290
PE-00568;PE-00571;2020-05-06 09:39:30;760
PE-00568;PE-00571;2020-05-06 09:53:20;250
PE-00568;PE-00571;2020-05-06 10:09:50;600
PE-00568;PE-00571;2020-05-06 10:25:30;290
PE-00568;PE-00571;2020-05-06 10:31:30;1690
PE-00568;PE-00575;2020-05-06 05:38:00;670
PE-00568;PE-00576;2020-05-06 07:57:20;370
PE-00568;PE-00576;2020-05-06 08:09:30;140
PE-00568;PE-00576;2020-05-06 10:34:30;1120
PE-00568;PE-00576;2020-05-06 10:54:20;330
PE-00568;PA-00367;2020-05-06 07:12:10;1640
PE-00568;PE-00578;2020-05-06 07:19:40;390
PE-00568;PE-00578;2020-05-06 07:30:00;220
PE-00568;PE-00578;2020-05-06 07:35:00;240
PE-00568;PE-00578;2020-05-06 11:08:40;60
PE-00568;PA-00368;2020-05-06 07:10:40;10
PE-00568;PE-00582;2020-05-06 06:16:20;30
PE-00568;PE-00582;2020-05-06 06:20:40;1080
PE-00568;PE-00582;2020-05-06 06:42:00;1360
PE-00568;PE-00582;2020-05-06 07:06:50;290
PE-00568;PE-00582;2020-05-06 07:43:30;300
PE-00568;PE-00582;2020-05-06 08:51:00;80
PE-00568;PE-00582;2020-05-06 09:12:40;260
PE-00568;PE-00582;2020-05-06 09:20:10;300
PE-00568;PE-00582;2020-05-06 09:34:00;180
PE-00568;PE-00582;2020-05-06 09:38:20;70
PE-00568;PE-00582;2020-05-06 09:42:20;370
PE-00568;PE-00582;2020-05-06 10:03:20;300
PE-00568;PE-00582;2020-05-06 10:58:50;50
PE-00568;PE-00593;2020-05-06 07:39:40;50
PE-00568;PE-00593;2020-05-06 10:24:00;70
PE-00568;PE-00595;2020-05-06 09:58:30;50
PE-00568;PE-00596;2020-05-06 10:05:40;80
PE-00568;PE-00597;2020-05-06 10:35:20;140
PE-00568;PE-00609;2020-05-06 09:04:10;80
PE-00568;PE-00609;2020-05-06 09:26:50;120
PE-00568;PE-00609;2020-05-06 10:42:00;10
PE-00568;PE-00614;2020-05-06 10:14:50;200
PE-00568;PE-00624;2020-05-06 08:47:30;40
PE-00568;PE-00624;2020-05-06 08:50:10;220
PE-00568;PE-00624;2020-05-06 10:25:30;50
PE-00568;PE-00625;2020-05-06 10:24:30;30
PE-00568;PE-00625;2020-05-06 10:30:00;710
PE-00568;PE-00626;2020-05-06 10:21:30;70
PE-00568;PE-00626;2020-05-06 10:57:50;120
PE-00568;PA-00379;2020-05-06 09:12:30;340
PE-00568;PA-00379;2020-05-06 09:20:10;2460
PE-00568;PA-00379;2020-05-06 10:09:40;600
PE-00568;PA-00380;2020-05-06 09:13:10;190
PE-00568;PA-00380;2020-05-06 09:20:30;510
PE-00568;PE-00646;2020-05-06 07:41:30;140
PE-00569;PE-00573;2020-05-06 08:43:40;60
PE-00569;PE-00574;2020-05-06 07:26:40;30
PE-00569;PE-00574;2020-05-07 10:13:30;10
PE-00569;PE-00576;2020-05-07 05:43:50;10
PE-00569;PE-00584;2020-05-06 08:46:20;10
PE-00569;PE-00584;2020-05-06 08:47:40;80
PE-00569;PE-00585;2020-05-06 07:45:00;230
PE-00569;PE-00585;2020-05-06 11:06:30;670
PE-00569;PE-00585;2020-05-06 11:47:30;160
PE-00569;PE-00588;2020-05-06 06:14:20;1280
PE-00569;PE-00588;2020-05-06 06:36:50;80
PE-00569;PE-00588;2020-05-06 10:00:00;20
PE-00569;PE-00588;2020-05-06 10:09:10;110
PE-00569;PE-00588;2020-05-06 10:27:50;20
PE-00569;PE-00588;2020-05-06 10:29:50;80
PE-00569;PE-00588;2020-05-07 06:32:20;350
PE-00569;PE-00588;2020-05-07 06:42:50;190
PE-00569;PE-00588;2020-05-07 06:47:30;50
PE-00569;PE-00588;2020-05-07 06:49:40;130
PE-00569;PE-00588;2020-05-07 07:14:50;460
PE-00569;PE-00588;2020-05-07 07:32:00;30
PE-00569;PE-00588;2020-05-07 08:32:00;250
PE-00569;PE-00588;2020-05-07 09:06:50;350
PE-00569;PE-00588;2020-05-07 09:41:30;130
PE-00569;PE-00588;2020-05-07 09:59:30;50
PE-00569;PE-00588;2020-05-07 10:01:40;100
PE-00569;PE-00588;2020-05-07 10:10:10;20
PE-00569;PE-00588;2020-05-07 10:32:20;60
PE-00569;PE-00588;2020-05-07 11:01:50;320
PE-00569;PA-00371;2020-05-07 07:34:50;10
PE-00569;PA-00373;2020-05-06 06:11:00;230
PE-00569;PA-00373;2020-05-06 06:25:50;830
PE-00569;PA-00373;2020-05-06 07:44:50;850
PE-00569;PA-00373;2020-05-06 09:15:10;20
PE-00569;PE-00605;2020-05-06 10:15:50;70
PE-00569;PE-00605;2020-05-06 12:16:20;30
PE-00569;PE-00605;2020-05-07 05:22:00;40
PE-00569;PE-00605;2020-05-07 07:09:40;40
PE-00569;PA-00376;2020-05-07 11:36:50;160
PE-00569;PE-00612;2020-05-06 08:37:20;10
PE-00569;PE-00612;2020-05-06 12:06:40;550
PE-00569;PE-00617;2020-05-06 08:20:50;250
PE-00569;PE-00623;2020-05-06 10:27:40;10
PE-00569;PE-00626;2020-05-06 09:13:50;30
PE-00569;PA-00378;2020-05-07 05:22:00;420
PE-00569;PA-00378;2020-05-07 05:32:10;80
PE-00569;PA-00378;2020-05-07 05:51:00;70
PE-00569;PA-00378;2020-05-07 06:59:30;20
PE-00569;PE-00631;2020-05-06 08:55:10;40
PE-00569;PE-00631;2020-05-07 08:39:50;50
PE-00569;PE-00670;2020-05-07 07:05:30;110
PE-00569;PE-00671;2020-05-07 11:28:20;10
PE-00569;PE-00672;2020-05-07 05:37:10;320
PE-00569;PE-00672;2020-05-07 07:13:10;560
PE-00569;PE-00672;2020-05-07 10:50:40;60
PE-00569;PE-00673;2020-05-07 05:35:10;310
PE-00569;PE-00673;2020-05-07 06:14:40;110
PE-00569;PE-00673;2020-05-07 06:28:10;80
PE-00569;PE-00673;2020-05-07 06:55:00;920
PE-00569;PE-00673;2020-05-07 09:20:50;60
PE-00569;PE-00673;2020-05-07 10:03:10;40
PE-00569;PE-00673;2020-05-07 10:11:10;110
PE-00569;PE-00673;2020-05-07 10:39:00;130
PE-00569;PE-00673;2020-05-07 10:47:50;140
PE-00569;PE-00673;2020-05-07 10:52:00;50
PE-00569;PE-00673;2020-05-07 10:54:10;100
PE-00569;PE-00673;2020-05-07 11:01:10;70
PE-00569;PE-00697;2020-05-07 08:28:10;80
PE-00569;PE-00697;2020-05-07 09:54:20;20
PE-00569;PE-00697;2020-05-07 11:35:00;610
PE-00569;PE-00708;2020-05-07 09:37:50;210
PE-00569;PE-00708;2020-05-07 09:42:40;130
PE-00569;PE-00708;2020-05-07 09:54:50;500
PE-00569;PE-00710;2020-05-07 08:40:00;140
PE-00569;PE-00710;2020-05-07 09:21:40;10
PE-00570;PE-00571;2020-05-06 05:00:00;420
PE-00570;PE-00571;2020-05-06 05:11:40;650
PE-00570;PE-00571;2020-05-06 05:50:50;210
PE-00570;PE-00571;2020-05-06 07:15:20;1740
PE-00570;PE-00571;2020-05-06 07:45:40;750
PE-00570;PE-00571;2020-05-06 08:20:00;2030
PE-00570;PE-00571;2020-05-06 08:55:20;460
PE-00570;PE-00571;2020-05-06 09:04:10;310
PE-00570;PE-00571;2020-05-06 09:10:20;30
PE-00570;PE-00571;2020-05-06 09:12:30;140
PE-00570;PE-00571;2020-05-06 09:18:20;340
PE-00570;PE-00571;2020-05-06 09:50:40;460
PE-00570;PE-00571;2020-05-06 10:00:10;510
PE-00570;PE-00571;2020-05-06 10:10:30;510
PE-00570;PE-00571;2020-05-06 10:20:20;450
PE-00570;PE-00571;2020-05-06 10:29:00;1830
PE-00570;PE-00575;2020-05-06 05:35:30;90
PE-00570;PE-00575;2020-05-06 11:03:20;50
PE-00570;PE-00576;2020-05-06 08:08:30;150
PE-00570;PE-00576;2020-05-06 08:55:50;400
PE-00570;PE-00576;2020-05-06 09:15:00;170
PE-00570;PE-00576;2020-05-06 11:42:00;470
PE-00570;PA-00367;2020-05-06 07:18:10;310
PE-00570;PA-00367;2020-05-06 07:24:40;1440
PE-00570;PE-00578;2020-05-06 07:19:30;1600
PE-00570;PE-00582;2020-05-06 06:42:50;1220
PE-00570;PE-00582;2020-05-06 07:09:40;120
PE-00570;PE-00582;2020-05-06 09:21:20;410
PE-00570;PE-00582;2020-05-06 09:53:40;130
PE-00570;PE-00593;2020-05-06 07:52:50;90
PE-00570;PE-00596;2020-05-06 10:26:40;130
PE-00570;PE-00597;2020-05-06 10:30:20;690
PE-00570;PE-00600;2020-05-06 08:15:40;490
PE-00570;PE-00600;2020-05-06 11:47:00;170
PE-00570;PE-00609;2020-05-06 09:04:10;70
PE-00570;PE-00609;2020-05-06 09:23:10;400
PE-00570;PE-00624;2020-05-06 08:52:30;100
PE-00570;PE-00624;2020-05-06 10:24:40;110
PE-00570;PE-00625;2020-05-06 10:29:50;470
PE-00570;PE-00626;2020-05-06 10:58:00;110
PE-00570;PA-00379;2020-05-06 09:36:40;1230
PE-00570;PA-00380;2020-05-06 09:21:30;490
PE-00571;PE-00576;2020-05-06 05:35:10;430
PE-00571;PE-00576;2020-05-06 05:44:00;390
PE-00571;PE-00576;2020-05-06 08:09:30;340
PE-00571;PE-00576;2020-05-06 08:55:50;410
PE-00571;PE-00576;2020-05-06 10:39:10;750
PE-00571;PE-00576;2020-05-06 10:53:20;400
PE-00571;PA-00367;2020-05-06 07:18:10;1920
PE-00571;PE-00578;2020-05-06 05:49:00;90
PE-00571;PE-00578;2020-05-06 06:52:50;1480
PE-00571;PE-00578;2020-05-06 07:19:10;1820
PE-00571;PA-00368;2020-05-06 06:44:20;1910
PE-00571;PE-00582;2020-05-06 07:58:30;10
PE-00571;PE-00582;2020-05-06 09:04:00;100
PE-00571;PE-00582;2020-05-06 09:11:40;130
PE-00571;PE-00582;2020-05-06 09:32:00;300
PE-00571;PE-00582;2020-05-06 09:43:40;120
PE-00571;PE-00582;2020-05-06 09:48:30;70
PE-00571;PE-00582;2020-05-06 09:53:40;220
PE-00571;PE-00582;2020-05-06 10:09:40;140
PE-00571;PE-00591;2020-05-06 10:58:50;60
PE-00571;PE-00593;2020-05-06 07:52:50;120
PE-00571;PE-00593;2020-05-06 08:21:10;30
PE-00571;PE-00595;2020-05-06 09:19:40;40
PE-00571;PE-00596;2020-05-06 07:52:50;90
PE-00571;PE-00596;2020-05-06 10:26:40;60
PE-00571;PE-00596;2020-05-06 10:48:30;300
PE-00571;PE-00597;2020-05-06 09:12:50;170
PE-00571;PE-00597;2020-05-06 10:03:20;10
PE-00571;PE-00597;2020-05-06 10:30:10;550
PE-00571;PE-00600;2020-05-06 08:07:50;920
PE-00571;PE-00609;2020-05-06 09:04:10;90
PE-00571;PE-00609;2020-05-06 09:23:10;130
PE-00571;PE-00609;2020-05-06 10:49:40;110
PE-00571;PE-00609;2020-05-06 11:01:00;90
PE-00571;PE-00614;2020-05-06 09:22:00;160
PE-00571;PE-00614;2020-05-06 09:26:00;20
PE-00571;PE-00614;2020-05-06 10:17:00;120
PE-00571;PE-00624;2020-05-06 10:24:40;110
PE-00571;PE-00625;2020-05-06 10:29:50;560
PE-00571;PA-00379;2020-05-06 09:32:50;570
PE-00571;PA-00379;2020-05-06 09:46:20;670
PE-00571;PA-00380;2020-05-06 09:18:50;330
PE-00571;PA-00380;2020-05-06 09:26:30;80
PE-00573;PE-00574;2020-05-06 07:25:50;10
PE-00573;PE-00574;2020-05-06 07:35:30;60
PE-00573;PE-00574;2020-05-06 07:42:10;60
PE-00573;PE-00574;2020-05-06 07:46:00;210
PE-00573;PE-00574;2020-05-06 11:18:40;10
PE-00573;PE-00574;2020-05-06 11:50:10;10
PE-00573;PE-00580;2020-05-06 09:06:30;60
PE-00573;PE-00580;2020-05-06 10:46:40;470
PE-00573;PE-00581;2020-05-06 10:46:10;560
PE-00573;PE-00581;2020-05-06 11:19:30;10
PE-00573;PE-00584;2020-05-06 06:30:20;130
PE-00573;PE-00584;2020-05-06 07:10:20;490
PE-00573;PE-00585;2020-05-06 07:02:20;10
PE-00573;PE-00587;2020-05-06 07:59:20;50
PE-00573;PE-00587;2020-05-06 08:09:30;110
PE-00573;PE-00587;2020-05-06 08:16:10;30
PE-00573;PE-00587;2020-05-06 09:35:30;30
PE-00573;PE-00587;2020-05-06 11:37:50;30
PE-00573;PE-00587;2020-05-06 11:43:00;10
PE-00573;PE-00587;2020-05-06 11:46:00;70
PE-00573;PE-00587;2020-05-06 11:49:50;50
PE-00573;PE-00587;2020-05-06 12:20:20;50
PE-00573;PE-00588;2020-05-06 07:02:20;60
PE-00573;PE-00588;2020-05-06 07:09:00;460
PE-00573;PE-00588;2020-05-06 07:30:40;10
PE-00573;PE-00588;2020-05-06 09:08:30;10
PE-00573;PE-00588;2020-05-06 09:49:00;50
PE-00573;PE-00588;2020-05-06 09:51:10;30
PE-00573;PA-00372;2020-05-06 05:52:00;1520
PE-00573;PA-00372;2020-05-06 06:18:30;660
PE-00573;PA-00372;2020-05-06 06:47:00;10
PE-00573;PA-00372;2020-05-06 06:53:10;140
PE-00573;PA-00372;2020-05-06 06:57:20;50
PE-00573;PA-00372;2020-05-06 07:37:10;260
PE-00573;PA-00372;2020-05-06 08:37:00;310
PE-00573;PA-00372;2020-05-06 09:17:20;70
PE-00573;PA-00372;2020-05-06 09:26:20;1270
PE-00573;PA-00372;2020-05-06 09:50:00;310
PE-00573;PA-00372;2020-05-06 09:56:20;990
PE-00573;PA-00372;2020-05-06 10:14:00;930
PE-00573;PA-00372;2020-05-06 10:34:40;2620
PE-00573;PA-00372;2020-05-06 11:20:00;270
PE-00573;PA-00372;2020-05-06 11:41:10;190
PE-00573;PA-00372;2020-05-06 12:04:30;1000
PE-00573;PE-00589;2020-05-06 07:24:30;70
PE-00573;PA-00373;2020-05-06 08:43:50;360
PE-00573;PA-00373;2020-05-06 09:09:00;180
PE-00573;PA-00374;2020-05-06 06:17:40;40
PE-00573;PE-00612;2020-05-06 08:36:00;50
PE-00573;PE-00616;2020-05-06 12:26:30;240
PE-00573;PE-00626;2020-05-06 09:10:10;20
PE-00573;PE-00627;2020-05-06 10:32:40;10
PE-00573;PE-00631;2020-05-06 09:06:00;30
PE-00573;PE-00631;2020-05-06 10:04:40;240
PE-00573;PE-00639;2020-05-06 12:22:10;130
PE-00574;PE-00576;2020-05-06 10:12:40;40
PE-00574;PE-00580;2020-05-06 09:29:30;50
PE-00574;PE-00587;2020-05-06 07:33:50;30
PE-00574;PE-00587;2020-05-06 08:47:50;20
PE-00574;PE-00587;2020-05-06 09:36:20;250
PE-00574;PE-00587;2020-05-06 10:26:30;190
PE-00574;PE-00587;2020-05-06 10:45:40;210
PE-00574;PE-00587;2020-05-06 10:50:50;350
PE-00574;PE-00587;2020-05-06 11:06:30;150
PE-00574;PE-00587;2020-05-06 11:12:10;250
PE-00574;PE-00587;2020-05-06 11:19:00;490
PE-00574;PE-00587;2020-05-06 11:28:30;230
PE-00574;PE-00587;2020-05-06 12:04:20;100
PE-00574;PA-00369;2020-05-06 06:37:00;630
PE-00574;PA-00369;2020-05-06 06:48:50;300
PE-00574;PA-00369;2020-05-06 06:57:50;1010
PE-00574;PA-00369;2020-05-06 07:15:50;430
PE-00574;PA-00369;2020-05-06 08:36:20;1620
PE-00574;PA-00369;2020-05-06 09:13:20;1030
PE-00574;PA-00369;2020-05-06 09:57:00;290
PE-00574;PA-00369;2020-05-06 11:34:20;1200
PE-00574;PA-00369;2020-05-07 06:55:10;180
PE-00574;PA-00369;2020-05-07 07:11:00;2880
PE-00574;PA-00369;2020-05-07 08:53:40;220
PE-00574;PA-00369;2020-05-07 09:12:10;500
PE-00574;PA-00369;2020-05-07 09:25:10;300
PE-00574;PA-00369;2020-05-07 09:37:30;1590
PE-00574;PA-00369;2020-05-07 10:06:10;440
PE-00574;PA-00369;2020-05-07 11:02:10;760
PE-00574;PA-00369;2020-05-07 11:16:20;1700
PE-00574;PE-00588;2020-05-07 08:05:20;20
PE-00574;PE-00588;2020-05-07 11:02:40;70
PE-00574;PE-00592;2020-05-07 07:50:30;100
PE-00574;PA-00374;2020-05-06 05:50:00;1470
PE-00574;PA-00374;2020-05-06 06:19:40;660
PE-00574;PA-00374;2020-05-06 07:32:50;360
PE-00574;PA-00374;2020-05-06 08:02:00;170
PE-00574;PA-00374;2020-05-06 09:32:50;860
PE-00574;PA-00374;2020-05-06 10:22:30;690
PE-00574;PA-00374;2020-05-06 10:35:30;90
PE-00574;PA-00374;2020-05-06 10:42:10;2030
PE-00574;PA-00374;2020-05-07 05:30:40;120
PE-00574;PA-00374;2020-05-07 05:36:50;230
PE-00574;PA-00374;2020-05-07 05:42:20;440
PE-00574;PA-00374;2020-05-07 05:59:50;1330
PE-00574;PA-00374;2020-05-07 06:27:10;1150
PE-00574;PA-00374;2020-05-07 08:07:30;640
PE-00574;PA-00374;2020-05-07 08:25:30;1900
PE-00574;PA-00374;2020-05-07 09:10:20;40
PE-00574;PA-00374;2020-05-07 10:14:30;550
PE-00574;PA-00374;2020-05-07 10:41:20;660
PE-00574;PA-00374;2020-05-07 11:44:40;1940
PE-00574;PE-00605;2020-05-07 05:20:40;70
PE-00574;PE-00631;2020-05-06 09:05:00;210
PE-00574;PE-00631;2020-05-06 09:57:00;130
PE-00574;PE-00631;2020-05-06 10:01:50;60
